Provider,TotalBeneficiaries,TotalReimbursement,AverageClaimReimbursement,MedianClaimReimbursement,TotalDeductible,AverageClaimDuration,AverageBeneficiaryAge,AverageChronicConditions,AverageDiagnosisCount,AverageProcedureCount,AveragePhysicianCount,AverageReimbursementPerClaimDay,ClaimsPerBeneficiary,ReimbursementPerBeneficiary,InpatientClaims,OutpatientClaims,InpatientClaimRatio,OutpatientClaimRatio,PotentialFraud,ProviderSizeBand,ServiceMixBand,PeerGroup,AverageClaimReimbursement_PeerMean,ClaimsPerBeneficiary_PeerMean,ReimbursementPerBeneficiary_PeerMean,AvgClaimReimbursement_PeerDeviation,ClaimsPerBeneficiary_PeerDeviation,ReimbursementPerBeneficiary_PeerDeviation,AverageClaimReimbursement_PeerZScore,ClaimsPerBeneficiary_PeerZScore,ReimbursementPerBeneficiary_PeerZScore,InpatientTotalReimbursement,InpatientAverageReimbursement,InpatientAverageDuration,InpatientAverageDiagnosisCount,InpatientAverageProcedureCount,InpatientBeneficiaries,InpatientReimbursementShare,OutpatientTotalReimbursement,OutpatientAverageReimbursement,OutpatientAverageDuration,OutpatientAverageDiagnosisCount,OutpatientAverageProcedureCount,OutpatientBeneficiaries,OutpatientReimbursementShare,UniquePhysicians,ClaimsPerUniquePhysician,PhysicianDiversityRatio,RepeatBeneficiaries,RepeatBeneficiaryRate,AverageClaimReimbursement_PeerDeviation_clean,AverageClaimReimbursement_PeerZScore_clean,ClaimsPerBeneficiary_PeerDeviation_clean,ClaimsPerBeneficiary_PeerZScore_clean,ReimbursementPerBeneficiary_PeerDeviation_clean,ReimbursementPerBeneficiary_PeerZScore_clean,FraudProbability,PredictedFraud,RiskTier,TotalClaims,HighRiskClaims,VeryHighRiskClaims,AverageCombinedRisk,MaximumCombinedRisk,AverageClaimAnomalyScore,HighRiskClaimRate,AverageClaimReimbursement_PeerDeviation_WasteRisk,ClaimsPerBeneficiary_PeerDeviation_WasteRisk,ReimbursementPerBeneficiary_PeerDeviation_WasteRisk,AverageClaimReimbursement_PeerDeviation_WasteRisk_Normalized,ClaimsPerBeneficiary_PeerDeviation_WasteRisk_Normalized,ReimbursementPerBeneficiary_PeerDeviation_WasteRisk_Normalized,WasteRiskScore,Abuse_RepeatBeneficiaryRisk,Abuse_ProcedureComplexityRisk,Abuse_DiagnosisComplexityRisk,Abuse_PhysicianUtilizationRisk,Abuse_RepeatBeneficiaryRisk_Normalized,Abuse_ProcedureComplexityRisk_Normalized,Abuse_DiagnosisComplexityRisk_Normalized,Abuse_PhysicianUtilizationRisk_Normalized,AbuseRiskScore,FraudRiskScore,OverallFWAScore,FWARiskLevel,AnomalousClaims,MaximumClaimAnomalyScore,AnomalousClaimsNormalized,MaximumAnomalyNormalized,InvestigationPriorityScore,InvestigationPriority
PRV54967,51,21920,429.80392156862746,80.0,90.0,1.196078431372549,74.38431372549019,6.568627450980392,2.7058823529411766,0.0,1.5294117647058822,398.968253968254,1.0,429.80392156862746,0,51,0.0,1.0,No,Medium,Mostly_Outpatient,Medium_Mostly_Outpatient,627.3380647119785,1.3366606123235987,783.2164586353032,-0.31487670564680675,-0.2518669355703996,-0.45123226557632734,-0.25033291872124513,-0.6596608229860649,-0.3759135418252109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21920.0,429.80392156862746,1.196078431372549,2.7058823529411766,0.0,51.0,1.0,26,1.9615384615384615,0.5098039215686274,0,0.0,-0.31487670564680675,-0.25033291872124513,-0.2518669355703996,-0.6596608229860649,-0.45123226557632734,-0.3759135418252109,0.00400779,0,Low Risk,51,0,0,0.06666621465045013,0.21468468791084822,-0.08574498995819947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7058823529411766,1.9615384615384615,0.0,0.0,0.2705882352941177,0.0013835757573871117,6.79929527628762,0.40077898,1.900213308603422,Low,6,0.065444223181505,0.008053691275167786,0.4976653571961686,6.4678767134874375,Low
PRV54968,41,127820,2608.5714285714284,100.0,10870.0,2.36734693877551,68.97755102040817,6.204081632653061,4.142857142857143,0.12244897959183673,1.5918367346938775,835.1401659564925,1.1951219512195121,3117.560975609756,10,39,0.20408163265306123,0.7959183673469388,No,Medium,Mostly_Outpatient,Medium_Mostly_Outpatient,627.3380647119785,1.3366606123235987,783.2164586353032,3.158159013942614,-0.10588975226706294,2.980458966658943,2.5107959705119005,-0.2773342239944674,2.4829671366485058,112000.0,11200.0,2.8,8.8,0.6,8.0,0.8762322015334063,15820.0,405.64102564102564,2.2564102564102564,2.948717948717949,0.0,34.0,0.12376779846659365,31,1.5806451612903225,0.6326530612244898,7,0.17073170731707318,3.158159013942614,2.5107959705119005,-0.10588975226706294,-0.2773342239944674,2.980458966658943,2.4829671366485058,0.008616615,0,Low Risk,49,0,0,0.12142054667411117,0.3689501705392205,-0.03264228316838336,0.0,3.158159013942614,0.0,2.980458966658943,0.14055218233338315,0.0,0.1472994287772257,9.595053703686961,0.17073170731707318,0.12244897959183673,4.142857142857143,1.5806451612903225,0.17073170731707318,0.04081632653061224,0.4142857142857143,0.001059909698826398,15.672341445805655,0.8616615,6.747679534262268,Low,14,0.22018973324551327,0.01879194630872483,0.9030765986527749,14.129980586685832,Low
PRV54970,180,106170,455.6652360515021,80.0,7288.0,1.4334763948497855,73.96266094420601,6.660944206008583,2.832618025751073,0.012875536480686695,1.55793991416309,306.5821326384631,1.2944444444444445,589.8333333333334,6,227,0.02575107296137339,0.9742489270386266,No,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,-0.2882552027198437,-0.21151213209987293,-0.3877185988985642,-0.30276924607127065,-0.5810412244372221,-0.4482047729339741,34000.0,5666.666666666667,2.0,8.5,0.5,6.0,0.32024112272770083,72170.0,317.9295154185022,1.4185022026431717,2.682819383259912,0.0,176.0,0.6797588772722991,51,4.568627450980392,0.21888412017167383,41,0.22777777777777777,-0.2882552027198437,-0.30276924607127065,-0.21151213209987293,-0.5810412244372221,-0.3877185988985642,-0.4482047729339741,0.1219669,0,Low Risk,233,0,0,0.1421975604303498,0.4025736677202787,-0.08088723240494314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22777777777777777,0.012875536480686695,2.832618025751073,4.568627450980392,0.22777777777777777,0.004291845493562232,0.2832618025751073,0.0035989631558527185,12.9732597250575,12.19669,9.341659734120821,Low,28,0.18506645509384478,0.03758389261744966,0.8110586021784105,15.401425688017675,Low
PRV54971,189,541030,1261.1421911421912,90.0,54330.0,1.8484848484848484,71.94312354312353,6.494172494172494,3.13986013986014,0.09090909090909091,1.5664335664335665,352.23061549645263,2.2698412698412698,2862.5925925925926,52,377,0.12121212121212122,0.8787878787878788,No,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,0.96989219751339,0.382633539052338,1.9715380673215892,1.0187275949948422,1.0511258046263705,2.279108544972696,452000.0,8692.307692307691,5.884615384615385,7.961538461538462,0.75,43.0,0.8354435059054026,89030.0,236.15384615384616,1.2917771883289124,2.4748010610079576,0.0,169.0,0.16455649409459736,18,23.833333333333332,0.04195804195804196,81,0.42857142857142855,0.96989219751339,1.0187275949948422,0.382633539052338,1.0511258046263705,1.9715380673215892,2.279108544972696,0.56920385,0,Medium Risk,429,28,0,0.4246029071844259,0.7041623559482239,-0.06652283242422256,0.06526806526806526,0.96989219751339,0.382633539052338,1.9715380673215892,0.043164534903657854,0.048609155716030326,0.09743681573129241,6.307016878366019,0.42857142857142855,0.09090909090909091,3.13986013986014,23.833333333333332,0.42857142857142855,0.030303030303030304,0.313986013986014,0.019969246955043905,19.820742995387917,56.920387,34.99213360247168,Medium,69,0.2190251275929841,0.09261744966442953,0.9000254973755621,35.34709748877439,Low
PRV54972,56,16950,273.38709677419354,100.0,180.0,1.032258064516129,74.0209677419355,6.5,2.403225806451613,0.0,1.6774193548387097,265.29518689196107,1.1071428571428572,302.67857142857144,0,62,0.0,1.0,No,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,-0.5729719355843815,-0.3256035709867092,-0.6858019896055382,-0.6018218554947785,-0.8944597914502472,-0.7927907660401797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16950.0,273.38709677419354,1.032258064516129,2.403225806451613,0.0,56.0,1.0,34,1.8235294117647058,0.5483870967741935,5,0.08928571428571429,-0.5729719355843815,-0.6018218554947785,-0.3256035709867092,-0.8944597914502472,-0.6858019896055382,-0.7927907660401797,0.0022407435,0,Low Risk,62,0,0,0.06657200818735991,0.21899160035540907,-0.08475827517736459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08928571428571429,0.0,2.403225806451613,1.8235294117647058,0.08928571428571429,0.0,0.2403225806451613,0.001266301851133364,8.271864919550223,0.22407435,2.1800034042912233,Low,3,0.0709263343133848,0.004026845637583893,0.5120277091562297,6.726816387317832,Low
PRV54973,123,68880,533.953488372093,70.0,9872.0,2.3255813953488373,77.16356589147287,6.496124031007752,2.9224806201550386,0.046511627906976744,1.5813953488372092,192.74928952083536,1.048780487804878,560.0,9,120,0.06976744186046512,0.9302325581395349,No,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,-0.16596969162801495,-0.3611539728308402,-0.418687338880807,-0.17432649239546957,-0.9921196694519289,-0.48400480190143613,43000.0,4777.777777777777,4.0,5.888888888888889,0.6666666666666666,9.0,0.624274099883856,25880.0,215.66666666666666,2.2,2.7,0.0,116.0,0.37572590011614404,85,1.5176470588235293,0.6589147286821705,5,0.04065040650406504,-0.16596969162801495,-0.17432649239546957,-0.3611539728308402,-0.9921196694519289,-0.418687338880807,-0.48400480190143613,0.021199945,0,Low Risk,129,0,0,0.08461740740565743,0.31725927940093457,-0.07794552018448818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04065040650406504,0.046511627906976744,2.9224806201550386,1.5176470588235293,0.04065040650406504,0.015503875968992248,0.29224806201550385,0.0010063767343217787,8.735218030572073,2.1199946,3.243801827818189,Low,15,0.159679830189425,0.020134228187919462,0.7445492532826857,10.11883837605798,Low
PRV54975,122,36460,276.2121212121212,70.0,240.0,0.7651515151515151,74.875,6.166666666666667,2.7196969696969697,0.0,1.5833333333333333,233.3065025252525,1.0819672131147542,298.8524590163934,0,132,0.0,1.0,No,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,-0.5685592740802745,-0.3409388678918237,-0.6897737174413674,-0.5971870104541335,-0.9365871134265047,-0.797382104649858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36460.0,276.2121212121212,0.7651515151515151,2.7196969696969697,0.0,122.0,1.0,49,2.693877551020408,0.3712121212121212,8,0.06557377049180328,-0.5685592740802745,-0.5971870104541335,-0.3409388678918237,-0.9365871134265047,-0.6897737174413674,-0.797382104649858,0.0024511851,0,Low Risk,132,0,0,0.06498218258170055,0.2550966089222175,-0.08651112668721737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557377049180328,0.0,2.7196969696969697,2.693877551020408,0.06557377049180328,0.0,0.271969696969697,0.0020058846992040045,8.488733804017606,0.24511851,2.2447427078560747,Low,10,0.10767578722833937,0.013422818791946308,0.608306052372393,7.922836795062108,Low
PRV54976,53,19940,362.54545454545456,80.0,180.0,1.8181818181818181,75.19818181818181,6.618181818181818,2.6,0.0,1.6727272727272726,235.82556659027247,1.0377358490566038,376.22641509433964,0,55,0.0,1.0,No,Medium,Mostly_Outpatient,Medium_Mostly_Outpatient,627.3380647119785,1.3366606123235987,783.2164586353032,-0.42208918135406737,-0.22363549917682976,-0.5196392887990552,-0.3355688586489002,-0.5857203014829729,-0.43290221118051714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19940.0,362.54545454545456,1.8181818181818181,2.6,0.0,53.0,1.0,27,2.037037037037037,0.4909090909090909,2,0.03773584905660377,-0.42208918135406737,-0.3355688586489002,-0.22363549917682976,-0.5857203014829729,-0.5196392887990552,-0.43290221118051714,0.0007915655,0,Low Risk,55,0,0,0.06530488553150406,0.25201924023549316,-0.0851644084940138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,2.6,2.037037037037037,0.03773584905660377,0.0,0.26,0.0014477310637226472,7.47958950300816,0.07915655,1.9094756496444427,Low,8,0.10554960001978986,0.010738255033557046,0.6027357440937834,7.578755496360085,Low
PRV54977,41,89140,1681.8867924528302,90.0,5340.0,1.6603773584905661,76.31132075471699,5.660377358490566,2.6792452830188678,0.05660377358490566,1.6603773584905661,495.85372629687424,1.2926829268292683,2174.1463414634145,5,48,0.09433962264150944,0.9056603773584906,No,Medium,Mostly_Outpatient,Medium_Mostly_Outpatient,627.3380647119785,1.3366606123235987,783.2164586353032,1.6809895446484864,-0.03290116061539455,1.7759201399466296,1.3364183869598991,-0.08617092449866837,1.4794873521586331,78000.0,15600.0,4.2,6.8,0.6,5.0,0.8750280457706978,11140.0,232.08333333333334,1.3958333333333333,2.25,0.0,36.0,0.12497195422930223,36,1.4722222222222223,0.6792452830188679,10,0.24390243902439024,1.6809895446484864,1.3364183869598991,-0.03290116061539455,-0.08617092449866837,1.7759201399466296,1.4794873521586331,0.03885982,0,Low Risk,53,0,0,0.10621438167443323,0.3724221896471107,-0.0667088158584072,0.0,1.6809895446484864,0.0,1.7759201399466296,0.07481154303405126,0.0,0.08776903996814646,5.419352766739924,0.24390243902439024,0.05660377358490566,2.6792452830188678,1.4722222222222223,0.24390243902439024,0.018867924528301886,0.2679245283018868,0.000967776743684161,13.291566714956577,3.8859823,6.620721007928703,Low,8,0.20520149460824466,0.010738255033557046,0.8638095437917355,13.487365244138587,Low
PRV54978,126,86760,327.39622641509436,80.0,500.0,1.1622641509433962,74.8754716981132,6.520754716981132,2.483018867924528,0.0,1.4981132075471697,279.98212664139413,2.1031746031746033,688.5714285714286,0,265,0.0,1.0,No,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,-0.48861018492584357,0.2811114959750685,-0.2852226972973188,-0.5132123754120806,0.7722364017757976,-0.32971896277590157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86760.0,327.39622641509436,1.1622641509433962,2.483018867924528,0.0,126.0,1.0,15,17.666666666666668,0.05660377358490566,54,0.42857142857142855,-0.48861018492584357,-0.5132123754120806,0.2811114959750685,0.7722364017757976,-0.2852226972973188,-0.32971896277590157,0.063204005,0,Low Risk,265,0,0,0.10235524173465908,0.3250534337531468,-0.08557002424351122,0.0,0.0,0.2811114959750685,0.0,0.0,0.03571195696869962,0.0,1.1903985656233205,0.42857142857142855,0.0,2.483018867924528,17.666666666666668,0.42857142857142855,0.0,0.24830188679245283,0.014729089952656498,17.29006013291345,6.3204007,7.780315032071327,Low,28,0.14189864015540854,0.03758389261744966,0.6979650627411659,13.17754900221058,Low
PRV54981,90,816730,8597.157894736842,5000.0,84372.0,5.768421052631579,74.50315789473684,5.463157894736842,7.073684210526316,0.7578947368421053,1.7263157894736842,1453.9766965784565,1.0555555555555556,9074.777777777777,81,14,0.8526315789473684,0.14736842105263157,No,Large,Mostly_Inpatient,Large_Mostly_Inpatient,8847.451008561115,1.1098217633184773,9852.096647212788,-0.02828985586719613,-0.0488963269206943,-0.07889882704864837,-0.15777213508231427,-0.7651693427629304,-0.3800624457462729,813000.0,10037.037037037036,6.444444444444445,8.037037037037036,0.8888888888888888,76.0,0.9954330072361736,3730.0,266.42857142857144,1.8571428571428572,1.5,0.0,14.0,0.004566992763826478,22,4.318181818181818,0.23157894736842105,5,0.05555555555555555,-0.02828985586719613,-0.15777213508231427,-0.0488963269206943,-0.7651693427629304,-0.07889882704864837,-0.3800624457462729,0.3967233,0,Medium Risk,95,0,0,0.45067841659926006,0.5964232066778278,0.06581643685843828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.7578947368421053,7.073684210526316,4.318181818181818,0.05555555555555555,0.25263157894736843,0.7073684210526315,0.0033861456796754007,25.47354253088077,39.67233,26.204550107207496,Low,82,0.21468326169337237,0.11006711409395974,0.8886504258541228,29.43103161546567,Low
PRV54982,33,11860,320.5405405405405,90.0,60.0,0.7837837837837838,76.93783783783783,6.054054054054054,2.810810810810811,0.0,1.5675675675675675,250.25740025740023,1.121212121212121,359.3939393939394,0,37,0.0,1.0,No,Medium,Mostly_Outpatient,Medium_Mostly_Outpatient,627.3380647119785,1.3366606123235987,783.2164586353032,-0.48904656265723956,-0.16118413988196323,-0.5411307622159055,-0.3888012394219502,-0.42215490543067874,-0.4508063738645662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11860.0,320.5405405405405,0.7837837837837838,2.810810810810811,0.0,33.0,1.0,18,2.0555555555555554,0.4864864864864865,3,0.09090909090909091,-0.48904656265723956,-0.3888012394219502,-0.16118413988196323,-0.42215490543067874,-0.5411307622159055,-0.4508063738645662,0.0068213474,0,Low Risk,37,0,0,0.06828138696161615,0.24814576457405535,-0.08581951545206566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,2.810810810810811,2.0555555555555554,0.09090909090909091,0.0,0.2810810810810811,0.0014634672709370234,9.336340981527727,0.68213475,2.6751526191345256,Low,3,0.09789778093733648,0.004026845637583893,0.5826890656968746,7.780034403114593,Low
PRV54983,116,42140,334.44444444444446,90.0,170.0,1.3571428571428572,72.68571428571428,6.333333333333333,2.619047619047619,0.0,1.4682539682539681,238.03678373706384,1.0862068965517242,363.2758620689655,0,126,0.0,1.0,No,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,-0.4776009348984416,-0.33835633994469133,-0.6228984676791443,-0.5016487946018975,-0.9294926967344326,-0.720073958433169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42140.0,334.44444444444446,1.3571428571428572,2.619047619047619,0.0,116.0,1.0,56,2.25,0.4444444444444444,8,0.06896551724137931,-0.4776009348984416,-0.5016487946018975,-0.33835633994469133,-0.9294926967344326,-0.6228984676791443,-0.720073958433169,0.0064744065,0,Low Risk,126,0,0,0.06758641642008953,0.27952501108437466,-0.08631674918026196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,2.619047619047619,2.25,0.06896551724137931,0.0,0.2619047619047619,0.001628697446687978,8.312474414820729,0.6474407,2.4018389396655704,Low,12,0.1301618339007662,0.016107382550335572,0.6672162985769452,8.675597894542063,Low
PRV54985,203,63340,284.0358744394619,80.0,860.0,1.6771300448430493,75.11748878923767,6.358744394618834,2.4708520179372195,0.0,1.5022421524663676,185.41347065857332,1.0985221674876848,312.0197044334975,0,223,0.0,1.0,No,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,-0.5563386453945824,-0.3308547111458783,-0.6761053487395348,-0.5843510564148928,-0.908885105390794,-0.7815813973642489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63340.0,284.0358744394619,1.6771300448430493,2.4708520179372195,0.0,203.0,1.0,114,1.956140350877193,0.5112107623318386,15,0.07389162561576355,-0.5563386453945824,-0.5843510564148928,-0.3308547111458783,-0.908885105390794,-0.6761053487395348,-0.7815813973642489,0.00532194,0,Low Risk,223,0,0,0.06906326037630924,0.2571528973575032,-0.08410197702344727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07389162561576355,0.0,2.4708520179372195,1.956140350877193,0.07389162561576355,0.0,0.24708520179372195,0.0013789886848387916,8.058895402358107,0.532194,2.280820859771503,Low,22,0.10801677402522769,0.02953020134228188,0.6091993893137339,8.279172521823028,Low
PRV54986,542,1693410,2740.145631067961,100.0,158536.0,2.598705501618123,72.93543689320389,6.2540453074433655,3.8576051779935274,0.19741100323624594,1.6197411003236246,652.6641824697635,1.1402214022140222,3124.372693726937,153,465,0.24757281553398058,0.7524271844660194,Yes,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,3.2800816090392697,-0.3054543621208199,2.2432810802116916,3.445238200214778,-0.8391082573578693,2.5932449205162045,1538300.0,10054.248366013071,5.934640522875817,8.071895424836601,0.7973856209150327,148.0,0.9084037533733709,155110.0,333.5698924731183,1.5010752688172042,2.470967741935484,0.0,403.0,0.09159624662662912,126,4.904761904761905,0.20388349514563106,60,0.11070110701107011,3.2800816090392697,3.445238200214778,-0.3054543621208199,-0.8391082573578693,2.2432810802116916,2.5932449205162045,0.99083066,1,Very High Risk,618,618,137,0.708213762159009,0.9599818924252946,-0.03523180193363866,1.0,3.2800816090392697,0.0,2.2432810802116916,0.14597828239387103,0.0,0.11086682467309804,8.561503568898969,0.11070110701107011,0.19741100323624594,3.8576051779935274,4.904761904761905,0.11070110701107011,0.06580366774541531,0.3857605177993527,0.0038845951523489666,14.153747192704676,99.08307,55.220347114229035,Medium,192,0.22192951496259783,0.25771812080536916,0.9076345794658854,52.88495119072656,Medium
PRV54988,41,14310,349.0243902439024,90.0,0.0,1.6097560975609757,70.8609756097561,7.585365853658536,2.975609756097561,0.0,1.4634146341463414,296.40568422490946,1.0,349.0243902439024,0,41,0.0,1.0,No,Medium,Mostly_Outpatient,Medium_Mostly_Outpatient,627.3380647119785,1.3366606123235987,783.2164586353032,-0.44364225626234655,-0.2518669355703996,-0.5543704599210649,-0.3527039596342972,-0.6596608229860649,-0.461836129572937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14310.0,349.0243902439024,1.6097560975609757,2.975609756097561,0.0,41.0,1.0,30,1.3666666666666667,0.7317073170731707,0,0.0,-0.44364225626234655,-0.3527039596342972,-0.2518669355703996,-0.6596608229860649,-0.5543704599210649,-0.461836129572937,0.002509196,0,Low Risk,41,0,0,0.0663139833843331,0.21924794816959353,-0.08518634920526197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.975609756097561,1.3666666666666667,0.0,0.0,0.2975609756097561,0.0008780803625622142,7.460976399307957,0.2509196,1.9907039049579478,Low,6,0.07102365140420253,0.008053691275167786,0.5122826661019081,6.677393219993,Low
PRV54990,20,46600,2330.0,250.0,4272.0,1.05,74.85499999999999,5.85,4.25,0.1,1.65,547.7272727272727,1.0,2330.0,4,16,0.2,0.8,No,Medium,Mostly_Outpatient,Medium_Mostly_Outpatient,627.3380647119785,1.3366606123235987,783.2164586353032,2.714105888138228,-0.2518669355703996,1.9749119471516887,2.1577653618437815,-0.6596608229860649,1.6452638729158795,43000.0,10750.0,5.0,9.0,0.5,4.0,0.9227467811158798,3600.0,225.0,0.0625,3.0625,0.0,16.0,0.07725321888412018,25,0.8,1.25,0,0.0,2.714105888138228,2.1577653618437815,-0.2518669355703996,-0.6596608229860649,1.9749119471516887,1.6452638729158795,0.0048868014,0,Low Risk,20,0,0,0.09581108561670429,0.3505412627323534,-0.056514504348155595,0.0,2.714105888138228,0.0,1.9749119471516887,0.1207898348302245,0.0,0.09760355869849849,7.279779784290767,0.0,0.1,4.25,0.8,0.0,0.03333333333333333,0.425,0.00039655242180229036,11.46824714387839,0.48868012,4.931346794183708,Low,4,0.2036723101266863,0.005369127516778523,0.8598032978022504,12.15735828428667,Low
PRV54991,125,21180,162.92307692307693,50.0,660.0,1.0153846153846153,74.26384615384615,6.461538461538462,2.1846153846153844,0.0,1.5384615384615385,144.81040433925048,1.04,169.44,0,130,0.0,1.0,No,Large,Mostly_Outpatient,Large_Mostly_Outpatient,640.2087346374287,1.6416795960244297,963.3370085589396,-0.7455156918230027,-0.3665024511978378,-0.824111397678507,-0.7830534256373152,-1.006812379455764,-0.9526771811259713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21180.0,162.92307692307693,1.0153846153846153,2.1846153846153844,0.0,125.0,1.0,64,2.03125,0.49230769230769234,5,0.04,-0.7455156918230027,-0.7830534256373152,-0.3665024511978378,-1.006812379455764,-0.824111397678507,-0.9526771811259713,0.0023353826,0,Low Risk,130,0,0,0.05914085935798885,0.2524124556044038,-0.09240660838800216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,2.1846153846153844,2.03125,0.04,0.0,0.21846153846153843,0.0014428134989681544,6.497608799012664,0.23353827,1.7411713347514874,Low,10,0.10500510594136059,0.013422818791946308,0.6013092470005206,7.500368780170173,Low
PRV54992,17,11710,650.5555555555555,150.0,0.0,2.6666666666666665,72.39444444444445,6.277777777777778,2.6666666666666665,0.0,1.2222222222222223,325.6878306878307,1.0588235294117647,688.8235294117648,0,18,0.0,1.0,No,Medium,Mostly_Outpatient,Medium_Mostly_Outpatient,627.3380647119785,1.3366606123235987,783.2164586353032,0.037009536244602924,-0.2078591082510113,-0.12051959350804647,0.02942327921527248,-0.5444005982900686,-0.10040272097359795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11710.0,650.5555555555555,2.6666666666666665,2.6666666666666665,0.0,17.0,1.0,15,1.2,0.8333333333333334,1,0.058823529411764705,0.037009536244602924,0.02942327921527248,-0.2078591082510113,-0.5444005982900686,-0.12051959350804647,-0.10040272097359795,0.002943813,0,Low Risk,18,0,0,0.08189315932963143,0.22321549175683977,-0.06953980415250241,0.0,0.037009536244602924,0.0,0.0,0.0016470896694437001,0.0,0.0,0.054902988981456666,0.058823529411764705,0.0,2.6666666666666665,1.2,0.058823529411764705,0.0,0.26666666666666666,0.0007364544976328248,8.155666264401605,0.29438132,2.1998329735840314,Low,2,0.07480982848523599,0.0026845637583892616,0.52220191190207,6.815593475697307,Low
PRV54993,48,185920,3507.9245283018868,90.0,8584.0,3.1132075471698113,73.78867924528302,5.886792452830188,3.2264150943396226,0.1509433962264151,1.6415094339622642,685.9748427672955,1.1041666666666667,3873.3333333333335,8,45,0.1509433962264151,0.8490566037735849,No,Medium,Mostly_Outpatient,Medium_Mostly_Outpatient,627.3380647119785,1.3366606123235987,783.2164586353032,4.591761006742726,-0.17393640802564947,3.945418716152021,3.6505365886851426,-0.4555541750869046,3.286857870586618,173800.0,21725.0,6.75,7.875,1.0,8.0,0.9348106712564543,12120.0,269.3333333333333,2.466666666666667,2.4,0.0,40.0,0.0651893287435456,37,1.4324324324324325,0.6981132075471698,4,0.08333333333333333,4.591761006742726,3.6505365886851426,-0.17393640802564947,-0.4555541750869046,3.945418716152021,3.286857870586618,0.52714425,0,Medium Risk,53,3,0,0.412713537169613,0.6810793578506895,-0.05289053376562307,0.05660377358490566,4.591761006742726,0.0,3.945418716152021,0.20435387433051833,0.0,0.19498940588591246,13.311442673881027,0.08333333333333333,0.1509433962264151,3.2264150943396226,1.4324324324324325,0.08333333333333333,0.05031446540880503,0.32264150943396225,0.0009339651633181355,11.430581833485467,52.714424,32.542718193492014,Medium,11,0.22122401672689596,0.01476510067114094,0.9057862743650587,32.13306749251782,Low
